"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/17/2024","AirNow","360810124","1","0.04","ppm","37","QUEENS COLLEGE 2","20","83.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/18/2024","AirNow","360810124","1","0.036","ppm","33","QUEENS COLLEGE 2","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/19/2024","AirNow","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/20/2024","AirNow","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/21/2024","AirNow","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/22/2024","AirNow","360810124","1","0.033","ppm","31","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/23/2024","AirNow","360810124","1","0.036","ppm","33","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/24/2024","AirNow","360810124","1","0.039","ppm","36","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/25/2024","AirNow","360810124","1","0.039","ppm","36","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/27/2024","AirNow","360810124","1","0.022","ppm","20","QUEENS COLLEGE 2","22","92.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/29/2024","AirNow","360810124","1","0.046","ppm","43","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/30/2024","AirNow","360810124","1","0.046","ppm","43","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"03/31/2024","AirNow","360810124","1","0.048","ppm","44","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/01/2024","AirNow","360810124","1","0.029","ppm","27","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/02/2024","AirNow","360810124","1","0.04","ppm","37","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/03/2024","AirNow","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/04/2024","AirNow","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/05/2024","AirNow","360810124","1","0.037","ppm","34","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/06/2024","AirNow","360810124","1","0.039","ppm","36","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/07/2024","AirNow","360810124","1","0.043","ppm","40","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/08/2024","AirNow","360810124","1","0.038","ppm","35","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/09/2024","AirNow","360810124","1","0.048","ppm","44","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/10/2024","AirNow","360810124","1","0.047","ppm","44","QUEENS COLLEGE 2","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/11/2024","AirNow","360810124","1","0.04","ppm","37","QUEENS COLLEGE 2","21","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/12/2024","AirNow","360810124","1","0.041","ppm","38","QUEENS COLLEGE 2","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/13/2024","AirNow","360810124","1","0.041","ppm","38","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/14/2024","AirNow","360810124","1","0.049","ppm","45","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/15/2024","AirNow","360810124","1","0.057","ppm","58","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/16/2024","AirNow","360810124","1","0.049","ppm","45","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/17/2024","AirNow","360810124","1","0.041","ppm","38","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/18/2024","AirNow","360810124","1","0.039","ppm","36","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/19/2024","AirNow","360810124","1","0.037","ppm","34","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/20/2024","AirNow","360810124","1","0.044","ppm","41","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/21/2024","AirNow","360810124","1","0.035","ppm","32","QUEENS COLLEGE 2","22","92.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/22/2024","AirNow","360810124","1","0.046","ppm","43","QUEENS COLLEGE 2","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/23/2024","AirNow","360810124","1","0.049","ppm","45","QUEENS COLLEGE 2","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"04/24/2024","AirNow","360810124","1","0.046","ppm","43","QUEENS COLLEGE 2","23","96.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","081","Queens","40.73614","-73.82153"
"02/24/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/25/2024","AirNow","360850111","2","0.033","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/26/2024","AirNow","360850111","2","0.024","ppm","22","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/27/2024","AirNow","360850111","2","0.04","ppm","37","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/28/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"02/29/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/01/2024","AirNow","360850111","2","0.037","ppm","34","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/02/2024","AirNow","360850111","2","0.038","ppm","35","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/03/2024","AirNow","360850111","2","0.037","ppm","34","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/04/2024","AirNow","360850111","2","0.033","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/05/2024","AirNow","360850111","2","0.023","ppm","21","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/06/2024","AirNow","360850111","2","0.014","ppm","13","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/07/2024","AirNow","360850111","2","0.024","ppm","22","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/08/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/09/2024","AirNow","360850111","2","0.037","ppm","34","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/10/2024","AirNow","360850111","2","0.029","ppm","27","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/11/2024","AirNow","360850111","2","0.039","ppm","36","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/12/2024","AirNow","360850111","2","0.041","ppm","38","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/13/2024","AirNow","360850111","2","0.041","ppm","38","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/14/2024","AirNow","360850111","2","0.043","ppm","40","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/15/2024","AirNow","360850111","2","0.039","ppm","36","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/16/2024","AirNow","360850111","2","0.04","ppm","37","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/17/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/18/2024","AirNow","360850111","2","0.034","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/19/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/20/2024","AirNow","360850111","2","0.031","ppm","29","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/21/2024","AirNow","360850111","2","0.035","ppm","32","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/22/2024","AirNow","360850111","2","0.034","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/23/2024","AirNow","360850111","2","0.033","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/24/2024","AirNow","360850111","2","0.035","ppm","32","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/25/2024","AirNow","360850111","2","0.032","ppm","30","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/26/2024","AirNow","360850111","2","0.031","ppm","29","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/27/2024","AirNow","360850111","2","0.024","ppm","22","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/28/2024","AirNow","360850111","2","0.034","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/29/2024","AirNow","360850111","2","0.043","ppm","40","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/30/2024","AirNow","360850111","2","0.042","ppm","39","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"03/31/2024","AirNow","360850111","2","0.042","ppm","39","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/01/2024","AirNow","360850111","2","0.012","ppm","11","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/02/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/03/2024","AirNow","360850111","2","0.035","ppm","32","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/04/2024","AirNow","360850111","2","0.032","ppm","30","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/05/2024","AirNow","360850111","2","0.033","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/06/2024","AirNow","360850111","2","0.035","ppm","32","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/07/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/08/2024","AirNow","360850111","2","0.038","ppm","35","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/09/2024","AirNow","360850111","2","0.045","ppm","42","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/10/2024","AirNow","360850111","2","0.041","ppm","38","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/11/2024","AirNow","360850111","2","0.036","ppm","33","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/12/2024","AirNow","360850111","2","0.038","ppm","35","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/13/2024","AirNow","360850111","2","0.038","ppm","35","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/14/2024","AirNow","360850111","2","0.048","ppm","44","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/15/2024","AirNow","360850111","2","0.053","ppm","49","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/16/2024","AirNow","360850111","2","0.046","ppm","43","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/17/2024","AirNow","360850111","2","0.037","ppm","34","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/18/2024","AirNow","360850111","2","0.028","ppm","26","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/19/2024","AirNow","360850111","2","0.034","ppm","31","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/20/2024","AirNow","360850111","2","0.043","ppm","40","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/21/2024","AirNow","360850111","2","0.032","ppm","30","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/22/2024","AirNow","360850111","2","0.043","ppm","40","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/23/2024","AirNow","360850111","2","0.047","ppm","44","FRESHKILLS WEST","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"04/24/2024","AirNow","360850111","2","0.044","ppm","41","FRESHKILLS WEST","21","88.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","085","Richmond","40.58027","-74.19832"
"01/01/2024","AirNow","360870005","1","0.023","ppm","21","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/02/2024","AirNow","360870005","1","0.028","ppm","26","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/03/2024","AirNow","360870005","1","0.026","ppm","24","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/04/2024","AirNow","360870005","1","0.036","ppm","33","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/05/2024","AirNow","360870005","1","0.037","ppm","34","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/06/2024","AirNow","360870005","1","0.032","ppm","30","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/07/2024","AirNow","360870005","1","0.032","ppm","30","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/08/2024","AirNow","360870005","1","0.031","ppm","29","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/09/2024","AirNow","360870005","1","0.039","ppm","36","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/10/2024","AirNow","360870005","1","0.037","ppm","34","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/11/2024","AirNow","360870005","1","0.032","ppm","30","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/12/2024","AirNow","360870005","1","0.035","ppm","32","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/13/2024","AirNow","360870005","1","0.036","ppm","33","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/14/2024","AirNow","360870005","1","0.035","ppm","32","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/15/2024","AirNow","360870005","1","0.033","ppm","31","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/16/2024","AirNow","360870005","1","0.035","ppm","32","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/17/2024","AirNow","360870005","1","0.039","ppm","36","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/18/2024","AirNow","360870005","1","0.034","ppm","31","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/19/2024","AirNow","360870005","1","0.035","ppm","32","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/20/2024","AirNow","360870005","1","0.036","ppm","33","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/21/2024","AirNow","360870005","1","0.039","ppm","36","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/22/2024","AirNow","360870005","1","0.034","ppm","31","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/24/2024","AirNow","360870005","1","0.015","ppm","14","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/25/2024","AirNow","360870005","1","0.024","ppm","22","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/26/2024","AirNow","360870005","1","0.025","ppm","23","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/27/2024","AirNow","360870005","1","0.022","ppm","20","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/28/2024","AirNow","360870005","1","0.024","ppm","22","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/29/2024","AirNow","360870005","1","0.027","ppm","25","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/30/2024","AirNow","360870005","1","0.029","ppm","27","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"01/31/2024","AirNow","360870005","1","0.029","ppm","27","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/01/2024","AirNow","360870005","1","0.013","ppm","12","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/02/2024","AirNow","360870005","1","0.021","ppm","19","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
"02/03/2024","AirNow","360870005","1","0.029","ppm","27","Rockland County","24","100.0000","44201","Ozone","35620","New York-Newark-Jersey City, NY-NJ-PA","36","New York","087","Rockland","41.18208","-74.02819"
